elec_id,country,date,year,aclp_code,ccode,ccode2,presidential,legislative_type,elecrule,tier1_formula,tier2_formula,tier3_formula,tier4_formula,mixed_type,multi,multi_linked,seats,tier1_avemag,tier1_districts,upperseats,uppertier,tier2_districts,tier3_districts,tier4_districts,enep,enep_others,enep1,enpp,enpp_others,enpp1,enpres,preselecrule,region1,region2,region3,regime,secondround,thirdround
P-GRG-2004-1-4,Georgia,1/4/2004,2004,161,372,372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,2,9,9,4,1,NA,NA
P-GRG-2008-1-5,Georgia,1/5/2008,2008,161,372,372,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.65,2,9,9,4,1,NA,NA
P-GUA-1950-11-12,Guatemala,11/12/1950,1950,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,3,7,7,7,2,NA,NA
P-GUA-1958-1-19,Guatemala,1/19/1958,1958,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,3,7,7,7,2,NA,NA
P-GUA-1966-3-6,Guatemala,3/6/1966,1966,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,3,7,7,7,2,NA,NA
P-GUA-1970-3-1,Guatemala,3/1/1970,1970,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.81,3,7,7,7,2,NA,NA
P-GUA-1974-3-3,Guatemala,3/3/1974,1974,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.78,3,7,7,7,2,NA,NA
P-GUA-1978-3-5,Guatemala,3/5/1978,1978,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.91,3,7,7,7,2,NA,NA
P-GUA-1982-3-7,Guatemala,3/7/1982,1982,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.42,3,7,7,7,4,NA,NA
P-GUA-1990-11-11,Guatemala,11/11/1990,1990,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.27,2,7,7,7,2,6-Jan-91,NA
P-GUA-1995-11-12,Guatemala,11/12/1995,1995,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,2,7,7,7,2,7-Jan-96,NA
P-GUA-1999-11-7,Guatemala,11/7/1999,1999,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.97,2,7,7,7,2,26-Dec-99,NA
P-GUA-2003-11-9,Guatemala,11/9/2003,2003,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77,2,7,7,7,2,28-Dec-03,NA
P-GUA-2007-9-9,Guatemala,9/9/2007,2007,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.57,2,7,7,7,2,4-Nov-07,NA
P-GUA-2011-9-11,Guatemala,9/11/2011,2011,57,90,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.46,2,7,7,7,2,6-Nov-11,NA
P-HON-1957-9-22,Honduras,9/22/1957,1957,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,7,7,2,NA,NA
P-HON-1971-3-28,Honduras,3/28/1971,1971,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,7,7,7,2,NA,NA
P-HON-1985-11-24,Honduras,11/24/1985,1985,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,2,NA,NA
P-HON-1989-11-26,Honduras,11/26/1989,1989,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.13,1,7,7,7,2,NA,NA
P-HON-1993-11-28,Honduras,11/28/1993,1993,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,2,NA,NA
P-HON-1997-11-30,Honduras,11/30/1997,1997,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,1,7,7,7,2,NA,NA
P-HON-2001-11-25,Honduras,11/25/2001,2001,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,2,NA,NA
P-HON-2005-11-27,Honduras,11/27/2005,2005,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.16,1,7,7,7,2,NA,NA
P-HON-2009-11-29,Honduras,11/29/2009,2009,59,91,91,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,2,NA,NA
P-ICE-1946-unopposed-unopposed,Iceland,NA,1946,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1950-unopposed-unopposed,Iceland,NA,1950,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1952-6-29,Iceland,6/29/1952,1952,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25,1,10,10,3,1,NA,NA
P-ICE-1956-unopposed-unopposed,Iceland,NA,1956,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1960-unopposed-unopposed,Iceland,NA,1960,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1964-unopposed-unopposed,Iceland,NA,1964,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1968-6-30,Iceland,6/30/1968,1968,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82,1,10,10,3,1,NA,NA
P-ICE-1972-unopposed-unopposed,Iceland,NA,1972,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1976-unopposed-unopposed,Iceland,NA,1976,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1980-6-29,Iceland,6/29/1980,1980,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1,10,10,3,1,NA,NA
P-ICE-1984-unopposed-unopposed,Iceland,NA,1984,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1988-6-25,Iceland,6/25/1988,1988,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1,10,10,3,1,NA,NA
P-ICE-1992-unopposed-unopposed,Iceland,NA,1992,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-1996-6-29,Iceland,6/29/1996,1996,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.04,1,10,10,3,1,NA,NA
P-ICE-2000-unopposed-unopposed,Iceland,NA,2000,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-ICE-2004-6-26,Iceland,6/26/2004,2004,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,1,10,10,3,1,NA,NA
P-ICE-2008-6-28,Iceland,6/28/2008,2008,112,395,395,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,10,10,3,1,NA,NA
P-INS-2004-7-5,Indonesia,7/5/2004,2004,81,850,850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.94,2,4,4,2,2,20-Sep-04,NA
P-INS-2009-7-8,Indonesia,7/8/2009,2009,81,850,850,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19,2,4,4,2,2,NA,NA
P-IRE-1952-6-25,Ireland,6/25/1952,1952,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,1,NA,NA
P-IRE-1959-6-17,Ireland,6/17/1959,1959,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,5,10,10,3,1,NA,NA
P-IRE-1966-6-1,Ireland,6/1/1966,1966,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,10,10,3,1,NA,NA
P-IRE-1973-5-30,Ireland,5/30/1973,1973,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,10,10,3,1,NA,NA
P-IRE-1974-11-17,Ireland,11/17/1974,1974,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,1,NA,NA
P-IRE-1976-10-22,Ireland,10/22/1976,1976,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,1,NA,NA
P-IRE-1983-12-3,Ireland,12/3/1983,1983,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,1,NA,NA
P-IRE-1990-11-9,Ireland,11/9/1990,1990,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.67,5,10,10,3,1,NA,NA
P-IRE-1997-10-30,Ireland,10/30/1997,1997,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.16,5,10,10,3,1,NA,NA
P-IRE-2004-unopposed-unopposed,Ireland,NA,2004,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,10,10,3,1,NA,NA
P-IRE-2011-10-27,Ireland,10/27/2011,2011,113,205,205,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.75,5,10,10,3,1,NA,NA
P-KEN-1997-12-29,Kenya,12/29/1997,1997,22,501,501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54,3,1,1,1,3,NA,NA
P-KEN-2002-12-27,Kenya,12/27/2002,2002,22,501,501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.06,1,1,1,1,2,NA,NA
P-KEN-2007-12-27,Kenya,12/27/2007,2007,22,501,501,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39,1,1,1,1,2,NA,NA
P-KIR-1982-5-4,Kiribati,5/4/1982,1982,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,0,NA,NA
P-KIR-1983-2-17,Kiribati,2/17/1983,1983,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,1,5,5,5,0,NA,NA
P-KIR-1987-5-12,Kiribati,5/12/1987,1987,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,0,NA,NA
P-KIR-1991-7-3,Kiribati,7/3/1991,1991,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,0,NA,NA
P-KIR-1994-9-30,Kiribati,9/30/1994,1994,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92,1,5,5,5,0,NA,NA
P-KIR-1998-11-27,Kiribati,11/27/1998,1998,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07,1,5,5,5,0,NA,NA
P-KIR-2003-2-25,Kiribati,2/25/2003,2003,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,1,5,5,5,0,NA,NA
P-KIR-2003-7-4,Kiribati,7/4/2003,2003,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.37,1,5,5,5,0,NA,NA
P-KIR-2007-10-17,Kiribati,10/17/2007,2007,163,946,946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,1,5,5,5,0,NA,NA
P-KYR-2005-7-10,Kyrgyzstan,7/10/2005,2005,165,703,703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,2,9,9,4,1,NA,NA
P-KYR-2009-7-23,Kyrgyzstan,7/23/2009,2009,165,703,703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,2,9,9,4,1,NA,NA
P-KYR-2011-10-30,Kyrgyzstan,10/30/2011,2011,165,703,703,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.24,2,9,9,4,1,NA,NA
P-LBR-2005-10-11,Liberia,10/11/2005,2005,24,450,450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.34,2,1,1,1,3,8-Nov-05,NA
P-LBR-2011-10-11,Liberia,10/11/2011,2011,24,450,450,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.77,2,1,1,1,2,8-Nov-11,NA
P-LIT-1993-2-14,Lithuania,2/14/1993,1993,168,368,368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97,2,9,9,4,1,NA,NA
P-LIT-1997-12-21,Lithuania,12/21/1997,1997,168,368,368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28,2,9,9,4,1,4-Jan-98,NA
P-LIT-2002-12-22,Lithuania,12/22/2002,2002,168,368,368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.28,2,9,9,4,1,5-Jan-03,NA
P-LIT-2004-6-13,Lithuania,6/13/2004,2004,168,368,368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.57,2,9,9,4,1,27-Jun-04,NA
P-LIT-2009-5-17,Lithuania,5/17/2009,2009,168,368,368,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,9,4,1,NA,NA
P-MAA-2007-03-11,Mauritania,3/11/2007,2007,28,435,435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56,2,1,1,NA,1,25-Mar-07,NA
P-MAA-2007-3-11,Mauritania,3/11/2007,2007,28,435,435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.53,2,1,1,1,1,25-Mar-07,NA
P-MAC-1994-10-16,Macedonia,10/16/1994,1994,169,343,343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,2,9,9,4,1,NA,NA
P-MAC-1999-10-31,Macedonia,10/31/1999,1999,169,343,343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.66,2,9,9,4,1,14-Nov-99,NA
P-MAC-2004-4-14,Macedonia,4/14/2004,2004,169,343,343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.07,2,9,9,4,1,28-Apr-04,NA
P-MAC-2009-3-22,Macedonia,3/22/2009,2009,169,343,343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,2,9,9,4,1,5-Apr-09,NA
P-MAD-2008-10-8,Maldives,10/8/2008,2008,170,781,781,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.63,2,2,2,2,2,29-Oct-08,NA
P-MAG-1996-11-3,Madagascar,11/3/1996,1996,25,580,580,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.43,2,1,1,1,1,29-Dec-96,NA
P-MAG-2001-12-16,Madagascar,12/16/2001,2001,25,580,580,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.59,2,1,1,1,1,NA,NA
P-MAG-2006-12-3,Madagascar,12/3/2006,2006,25,580,580,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.94,2,1,1,1,1,NA,NA
P-MAW-1994-5-17,Malawi,5/17/1994,1994,26,553,553,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7,1,1,1,1,2,NA,NA
P-MAW-1999-6-15,Malawi,6/15/1999,1999,26,553,553,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.09,1,1,1,1,2,NA,NA
P-MAW-2004-5-20,Malawi,5/20/2004,2004,26,553,553,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.62,1,1,1,1,2,NA,NA
P-MAW-2009-5-19,Malawi,5/19/2009,2009,26,553,553,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.89,1,1,1,1,2,NA,NA
P-MEX-2000-7-2,Mexico,7/2/2000,2000,61,70,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.83,1,7,7,7,2,NA,NA
P-MEX-2006-7-2,Mexico,7/2/2006,2006,61,70,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.15,1,7,7,7,2,NA,NA
P-MLD-1996-11-17,Moldova,11/17/1996,1996,171,359,359,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.92,2,9,9,4,0,1-Dec-96,NA
P-MLI-1992-4-12,Mali,4/12/1992,1992,27,432,432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,2,1,1,1,1,26-Apr-92,NA
P-MLI-1997-5-11,Mali,5/11/1997,1997,27,432,432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,2,1,1,1,1,NA,NA
P-MLI-2002-4-28,Mali,4/28/2002,2002,27,432,432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.93,2,1,1,1,1,12-May-02,NA
P-MLI-2007-4-29,Mali,4/29/2007,2007,27,432,432,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83,2,1,1,1,1,NA,NA
P-MON-1993-6-6,Mongolia,6/6/1993,1993,90,712,712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,2,3,3,2,1,NA,NA
P-MON-1997-5-18,Mongolia,5/18/1997,1997,90,712,712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2,3,3,2,1,NA,NA
P-MON-2001-5-20,Mongolia,5/20/2001,2001,90,712,712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,2,3,3,2,1,NA,NA
P-MON-2005-5-22,Mongolia,5/22/2005,2005,90,712,712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.72,2,3,3,2,1,NA,NA
P-MON-2009-5-24,Mongolia,5/24/2009,2009,90,712,712,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.05,2,3,3,2,1,NA,NA
P-NIC-1984-11-4,Nicaragua,11/4/1984,1984,62,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08,1,7,7,7,2,NA,NA
P-NIC-1990-2-25,Nicaragua,2/25/1990,1990,62,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.14,1,7,7,7,2,NA,NA
P-NIC-1996-10-20,Nicaragua,10/20/1996,1996,62,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.47,3,7,7,7,2,NA,NA
P-NIC-2001-11-4,Nicaragua,11/4/2001,2001,62,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.03,3,7,7,7,2,NA,NA
P-NIC-2006-11-5,Nicaragua,11/5/2006,2006,62,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.31,3,7,7,7,2,NA,NA
P-NIC-2011-11-6,Nicaragua,11/6/2011,2011,62,93,93,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.04,3,7,7,7,2,NA,NA
P-NIG-1979-8-11,Nigeria,8/11/1979,1979,33,475,475,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,1,1,1,1,2,NA,NA
